fp_tier,framework,pattern,callable,repo
tier3_tool_exec,langgraph,.invoke,glob_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,glob_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,glob_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,glob_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,glob_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,grep_search_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,grep_search_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,grep_search_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,grep_search_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,grep_search_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,grep_search_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,grep_search_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,grep_search_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,grep_search_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,grep_search_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,grep_search_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,grep_search_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,grep_search_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,grep_search_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,jira_create_tool.invoke,splx-ai/agentic-radar
tier3_tool_exec,langgraph,.ainvoke,llm_n_tools.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier3_tool_exec,langgraph,.invoke,llm_n_tools.invoke,NVIDIA/NeMo-Agent-Toolkit
tier3_tool_exec,langgraph,.ainvoke,ls_tool.ainvoke,bytedance/deer-flow
tier3_tool_exec,langgraph,.ainvoke,ls_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,ls_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,ls_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,ls_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,ls_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,ls_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,ls_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,ls_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,rag_tool.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier3_tool_exec,langgraph,.ainvoke,read_file_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,read_file_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,read_file_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,read_file_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,read_file_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_file_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.invoke,read_tool.invoke,langchain-ai/deepagents
tier3_tool_exec,langgraph,.ainvoke,recall_tool.ainvoke,vectorize-io/hindsight
tier3_tool_exec,langgraph,.ainvoke,research_tool.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier3_tool_exec,langgraph,.ainvoke,search_tool.ainvoke,getzep/zep
tier3_tool_exec,langgraph,.ainvoke,search_tool.ainvoke,getzep/zep
tier3_tool_exec,langgraph,.ainvoke,tool.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier3_tool_exec,langgraph,.ainvoke,tools[0].ainvoke,vectorize-io/hindsight
tier3_tool_exec,langgraph,.ainvoke,write_file_tool.ainvoke,langchain-ai/deepagents
tier3_tool_exec,pydantic_ai,.run,agent_with_tool.run,mlflow/mlflow
tier3_tool_exec,pydantic_ai,.run,agent_with_tool.run,mlflow/mlflow
tier3_tool_exec,pydantic_ai,.run,calculator_tool.run,phil65/agentpool
tier3_tool_exec,pydantic_ai,.run,tool.run,phil65/agentpool
tier4_nonmodel_runnable,langchain,.ainvoke,retriever.ainvoke,trpc-group/trpc-agent-python
tier4_nonmodel_runnable,langchain,.invoke,retriever.invoke,Shubhamsaboo/awesome-llm-apps
tier4_nonmodel_runnable,langchain,.invoke,retriever.invoke,Shubhamsaboo/awesome-llm-apps
tier4_nonmodel_runnable,langchain,.invoke,retriever.invoke,Shubhamsaboo/awesome-llm-apps
tier4_nonmodel_runnable,langchain,.invoke,retriever.invoke,splx-ai/agentic-radar
tier4_nonmodel_runnable,langchain,.ainvoke,self.prompt_template.ainvoke,trpc-group/trpc-agent-python
tier4_nonmodel_runnable,langchain,.ainvoke,self.retriever.ainvoke,trpc-group/trpc-agent-python
tier4_nonmodel_runnable,langchain,.invoke,self.retriever.invoke,Arize-ai/openinference
tier4_nonmodel_runnable,langchain,.invoke,self.retriever.invoke,OPPO-PersonalAI/Agent-KB
tier4_nonmodel_runnable,langchain,.invoke,template.invoke,langflow-ai/langflow
tier4_nonmodel_runnable,langchain_community,.invoke,self.retriever.invoke,vibrantlabsai/ragas
tier4_nonmodel_runnable,langchain_core,.ainvoke,downstream_template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,downstream_template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,downstream_template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,downstream_template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.invoke,parser.invoke,Arize-ai/openinference
tier4_nonmodel_runnable,langchain_core,.ainvoke,planning_template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,planning_template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,prompt.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.invoke,prompt.invoke,langflow-ai/langflow
tier4_nonmodel_runnable,langchain_core,.invoke,prompt.invoke,comet-ml/opik
tier4_nonmodel_runnable,langchain_core,.ainvoke,prompt_extension_template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,prompt_template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,prompt_template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,prompt_template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,prompt_template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,prompt_template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,prompt_template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,prompt_template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,query_template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,query_template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,refinement_template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,scoring_template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.invoke,self.knowledge_retriever.invoke,agno-agi/agno
tier4_nonmodel_runnable,langchain_core,.ainvoke,template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.ainvoke,template.ainvoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langchain_core,.invoke,template.invoke,virattt/ai-hedge-fund
tier4_nonmodel_runnable,langchain_core,.invoke,template.invoke,virattt/ai-hedge-fund
tier4_nonmodel_runnable,langchain_core,.invoke,template.invoke,virattt/ai-hedge-fund
tier4_nonmodel_runnable,langchain_core,.invoke,template.invoke,virattt/ai-hedge-fund
tier4_nonmodel_runnable,langchain_core,.invoke,template.invoke,virattt/ai-hedge-fund
tier4_nonmodel_runnable,langchain_core,.invoke,template.invoke,virattt/ai-hedge-fund
tier4_nonmodel_runnable,langchain_core,.invoke,template.invoke,virattt/ai-hedge-fund
tier4_nonmodel_runnable,langchain_core,.invoke,template.invoke,virattt/ai-hedge-fund
tier4_nonmodel_runnable,langchain_core,.invoke,template.invoke,virattt/ai-hedge-fund
tier4_nonmodel_runnable,langchain_core,.invoke,template.invoke,virattt/ai-hedge-fund
tier4_nonmodel_runnable,langchain_core,.invoke,template.invoke,virattt/ai-hedge-fund
tier4_nonmodel_runnable,langchain_core,.invoke,template.invoke,virattt/ai-hedge-fund
tier4_nonmodel_runnable,langchain_core,.invoke,template.invoke,virattt/ai-hedge-fund
tier4_nonmodel_runnable,langchain_core,.invoke,template.invoke,virattt/ai-hedge-fund
tier4_nonmodel_runnable,langchain_core,.invoke,template.invoke,Arize-ai/openinference
tier4_nonmodel_runnable,langchain_core,.invoke,template.invoke,Arize-ai/openinference
tier4_nonmodel_runnable,langchain_groq,.invoke,retriever.invoke,kungfuai/CVlization
tier4_nonmodel_runnable,langgraph,.invoke,chat_prompt.invoke,splx-ai/agentic-radar
tier4_nonmodel_runnable,langgraph,.invoke,self.direct_summary_prompt.invoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langgraph,.invoke,self.map_prompt.invoke,NVIDIA/NeMo-Agent-Toolkit
tier4_nonmodel_runnable,langgraph,.invoke,self.reduce_prompt.invoke,NVIDIA/NeMo-Agent-Toolkit
tier5_infra,autogen_ext,.create,Resource.create,comet-ml/opik
tier5_infra,autogen_ext,.create,cache_client.create,wandb/weave
tier5_infra,autogen_ext,.create,cache_client.create,wandb/weave
tier5_infra,langgraph,.abatch,store.abatch,langchain-ai/deepagents
tier5_infra,langgraph,.batch,store.batch,langchain-ai/deepagents
tier5_infra,langgraph,.batch,store.batch,getzep/zep
tier5_infra,pydantic_ai,.run_sync,conn.run_sync,PrefectHQ/marvin
tier5_infra,pydantic_ai,.run_sync,conn.run_sync,PrefectHQ/marvin
tier5_infra,pydantic_ai,.run_sync,conn.run_sync,PrefectHQ/marvin
tier5_infra,pydantic_ai,.run_sync,conn.run_sync,phil65/agentpool
tier5_infra,pydantic_ai,.run_sync,conn.run_sync,phil65/agentpool
tier5_infra,pydantic_ai,.run_sync,conn.run_sync,phil65/agentpool
